OTU,MCA1,MCA2,MCA3,MCA4,MCA5,MCG1,MCG2,MCG3,MCG4,MCG5,sum,taxonomy
OTU9162,0,0,0,0,0,0,0,0,0,0,0,k__Protista; p__Cercozoa; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Cercozoa_sp_SH457238.07FU
OTU6300,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU8064,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU19045,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU6302,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU6303,0,0,0,0,0,0,0,0,0,0,0,k__Protista; p__Cercozoa; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Cercozoa_sp_SH457224.07FU
OTU25519,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU25518,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU25515,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Geoglossomycetes; o__Geoglossales; f__Geoglossaceae
OTU25514,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU25517,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Ascosphaerales; f__Ascosphaeraceae; g__Ascosphaera
OTU25516,1,1,1,0,3,0,2,0,0,2,10,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma
OTU25511,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Incertae_sedis; g__Scytalidium; s__Scytalidium_lignicola_SH211366.07FU
OTU25510,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes
OTU25513,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales
OTU25512,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU6306,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU19043,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10809,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10808,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10803,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophydiales; f__Alphamycetaceae; g__Betamyces; s__Betamyces_americaemeridionalis_SH027198.07FU
OTU10802,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10801,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10800,0,0,0,0,0,0,29,0,0,0,29,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Cystofilobasidiaceae; g__Itersonilia; s__Itersonilia_perplexans_SH199072.07FU
OTU10807,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10806,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10805,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU10804,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__unidentified; f__unidentified; g__unidentified; s__Tremellomycetes_sp_SH194015.07FU
OTU20949,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU20948,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota
OTU24648,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__unidentified; g__unidentified; s__Tremellales_sp_SH004914.07FU
OTU24649,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU24646,0,0,0,0,0,0,0,1,0,0,1,k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__unidentified; g__unidentified; s__Orbiliales_sp_SH471119.07FU
OTU20944,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU24644,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_SH473618.07FU
OTU24645,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU24642,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__unidentified; g__unidentified; s__Agaricales_sp_SH195878.07FU
OTU20940,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20943,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU24641,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23913,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23912,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU23911,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU23910,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU23917,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_chrysogenum_SH187717.07FU
OTU23916,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes
OTU23915,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU23914,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Jahnulales; f__Aliquandostipitaceae; g__Xylomyces; s__Xylomyces_chlamydosporus_SH019803.07FU
OTU23919,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Scutellinia
OTU23918,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU24969,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU24968,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU27342,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Diaporthaceae
OTU27343,1,0,1,0,0,0,0,0,0,0,2,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Scutellinia; s__Scutellinia_scutellata_SH215678.07FU
OTU27340,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified
OTU27341,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Geoglossomycetes; o__Geoglossales; f__Geoglossaceae; g__Geoglossum; s__Geoglossum_fallax_SH201090.07FU
OTU27346,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__Dothideomycetes_sp_SH208931.07FU
OTU27347,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU27344,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU27345,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__Chaetothyriales_sp_SH193237.07FU
OTU27348,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU27349,1,1,1,0,1,0,0,0,0,0,4,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Scutellinia; s__Scutellinia_scutellata_SH215678.07FU
OTU28826,0,0,0,0,0,3,0,0,0,2,5,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU28827,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU28824,0,1,0,0,0,0,0,0,0,0,1,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__Chaetothyriales_sp_SH206093.07FU
OTU28825,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU28822,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_SH181503.07FU
OTU28823,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Zymoseptoria; s__Zymoseptoria_halophila_SH195828.07FU
OTU28820,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp_SH001662.07FU
OTU28821,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU28828,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU28829,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU26433,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU22393,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU22390,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Ascomycota_sp_SH217932.07FU
OTU26430,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU26437,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU26436,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU22394,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_sp_SH013444.07FU
OTU22395,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU26439,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium
OTU26438,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__unidentified; s__Hypocreaceae_sp_SH177714.07FU
OTU30308,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae
OTU30309,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU30302,1,0,0,0,0,0,0,0,0,0,1,k__Fungi
OTU30303,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU30300,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU30301,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU30306,0,0,0,0,0,0,4,0,0,0,4,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU22938,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Geastrales; f__Geastraceae
OTU30304,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU30305,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__Dothiorella
OTU26298,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
OTU22978,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU22979,0,0,1,0,2,0,0,0,0,0,3,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Incertae_sedis; g__Thermomyces; s__Thermomyces_dupontii_SH185868.07FU
OTU22976,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU22977,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU22974,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU22975,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis
OTU22972,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
OTU22973,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified; s__Hypocreales_sp_SH207982.07FU
OTU22970,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU22971,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29010,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__unidentified; g__unidentified; s__Diaporthales_sp_SH017925.07FU
OTU29011,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
OTU29012,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU29013,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Virgaria; s__Virgaria_sp_SH192710.07FU
OTU29014,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
OTU29015,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU29016,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29017,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
OTU29018,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales
OTU29019,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU31581,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Massarinaceae; g__Massarina; s__Massarina_sp_SH016307.07FU
OTU22932,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU35607,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU22933,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU35600,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU22930,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__unidentified
OTU31586,0,0,0,1,1,0,21,6,9,2,40,k__Fungi
OTU20534,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20535,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20536,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__Glomeraceae_sp_SH175623.07FU
OTU20537,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20530,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20531,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified
OTU20532,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20533,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Glomus; s__Glomus_sp_SH176130.07FU
OTU22936,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU35603,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU20538,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU20539,3,0,2,4,3,58,72,0,16,29,187,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
OTU22937,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU22934,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU22935,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU14553,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Micropsalliota; s__Micropsalliota_allantoidea_SH001816.07FU
OTU14552,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU14555,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Boletaceae; g__unidentified; s__Boletaceae_sp_SH177254.07FU
OTU35609,0,0,0,0,0,0,0,2,0,0,2,k__Fungi
OTU32056,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Sclerotiniaceae
OTU32057,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU9204,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_sp_SH028770.07FU
OTU9205,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophlyctidales; f__Rhizophlyctidaceae; g__Rhizophlyctis; s__Rhizophlyctis_rosea_SH476278.07FU
OTU9206,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU9207,0,0,0,2,0,0,0,0,0,0,2,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae
OTU9200,0,0,0,0,0,0,947,27,68,69,1111,k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mortierellales; f__unidentified; g__unidentified; s__Mortierellales_sp_SH007215.07FU
OTU9201,0,0,0,8,0,0,0,0,0,0,8,k__Fungi
OTU9202,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU9203,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes
OTU9208,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU9209,1,0,26,0,0,0,0,0,0,19,46,k__Fungi
OTU31473,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU31472,0,0,0,0,1,1,227,0,2,0,231,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Incertae_sedis; g__Tetracladium
OTU31471,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes
OTU31470,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae
OTU31477,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU31476,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU31475,0,0,0,0,0,0,1,0,0,0,1,k__Fungi; p__Ascomycota
OTU31474,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU32058,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU31479,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU31478,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU32059,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU34539,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__unidentified; f__unidentified; g__unidentified; s__Lecanoromycetes_sp_SH472953.07FU
OTU34538,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU34531,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp_SH211778.07FU
OTU34530,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU34533,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp_SH180898.07FU
OTU34532,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU34535,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU34534,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU34537,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU34536,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU28057,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales
OTU28056,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales
OTU28055,0,0,0,0,0,0,0,2,58,5,65,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Leptosphaeriaceae; g__Leptosphaeria; s__Leptosphaeria_sp_SH021554.07FU
OTU28054,2,9,1,0,0,0,0,0,0,0,12,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales
OTU28053,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU28052,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU28051,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Diatrypaceae; g__Diatrype
OTU28050,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU28059,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
OTU28058,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Magnaporthales; f__Magnaporthaceae; g__Mycoleptodiscus; s__Mycoleptodiscus_sp_SH216142.07FU
OTU15199,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__unidentified; g__unidentified; s__Agaricales_sp_SH218867.07FU
OTU34512,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU14679,0,0,0,8,0,90,38,0,0,0,136,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; s__Entoloma_defibulatum_SH032811.07FU
OTU13744,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__unidentified; g__unidentified; s__Agaricales_sp_SH198923.07FU
OTU29838,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified; s__Sordariomycetes_sp_SH181488.07FU
OTU29839,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Incertae_sedis; g__Dictyosporium; s__Dictyosporium_australiense_SH010271.07FU
OTU29836,0,0,0,0,0,0,36,0,0,0,36,k__Fungi; p__Ascomycota
OTU29837,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29834,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29835,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29832,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU29833,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU29830,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified
OTU29831,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU14889,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae
OTU18307,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota
OTU14887,0,0,0,0,0,9,0,0,0,27,36,k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Leucosporidiales; f__Leucosporidiaceae; g__Mastigobasidium; s__Mastigobasidium_sp_SH193777.07FU
OTU18309,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Ramariopsis; s__Ramariopsis_asperulospora_SH466793.07FU
OTU34730,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Podospora; s__Podospora_sp_SH201182.07FU
OTU14882,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__unidentified
OTU19949,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Incertae_sedis; o__Incertae_sedis; f__Incertae_sedis; g__Verruconis; s__Verruconis_verruculosa_SH464406.07FU
OTU19948,0,0,0,0,0,429,56,1,0,0,486,k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp_SH191084.07FU
OTU19945,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Metacordyceps; s__Metacordyceps_chlamydosporia_SH192581.07FU
OTU19944,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota
OTU19947,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae
OTU19946,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Sordariomycetes
OTU19941,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_hinnuleus_SH188586.07FU
OTU19940,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala_sp_SH197657.07FU
OTU19943,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__Ascomycota
OTU19942,0,0,0,0,0,0,0,29,0,0,29,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__unidentified; f__unidentified; g__unidentified; s__Agaricomycetes_sp_SH220644.07FU
OTU1752,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU1753,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH471931.07FU
OTU1750,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU1751,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU1756,0,0,0,0,0,0,0,0,0,0,0,Unassignable
OTU1757,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH482032.07FU
OTU1754,0,0,0,0,0,0,0,0,0,0,0,k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Fungi_sp_SH471931.07FU
OTU1755,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
OTU1758,0,0,0,0,0,0,0,0,0,0,0,k__Fungi
